name,lat,long
Stars Elementary School,-6.161373349999997,106.8333562
SD Mahatma Gandhi,-6.1645181,106.83574774999998
SDS Gemar Belajar Berkarya Bersama,-6.16177835,106.83452099999998
Yayasan Pendidikan Charitas,-6.297252671031112,106.77153256227172
SMP - SMK Al-Hidayah Lestari,-6.294103528624425,106.77759298246785
Yayasan Lektur Grafika Media,-6.290265684186837,106.77310148531875
SMP-SMA Khadijah Islamic School,-6.293055920504979,106.77101550632696
SMK Negeri 57 Jakarta,-6.2924890828097,106.82428947800831
Yayasan Nurul Iman Mulya - MI,-6.28994531380523,106.82824997571575
SMP Suluh,-6.28472705,106.8369416
Yayasan Hidayatul Anam - MI & MTs,-6.281569947926043,106.83562267096232
MI Al Hikmah,-6.283645299999999,106.8363983
SMP Negeri 70,-6.199815775680214,106.81375610489695
SDS Angkasa 4,-6.285374199898961,106.89866826249312
SDS Angkasa 12,-6.283710703831506,106.90023893818493
SDS Angkasa 9,-6.283293438217747,106.90064446233187
SMP Angkasa,-6.2841824985545145,106.90184026481184
"SMP/SMA Villa Mas, SMK Nusantara Wisata",-6.181146940155695,106.89756211035686
SMK Bina Pembangunan I,-6.1859898199111365,106.89674173363693
MI Nurul Mustofa,-6.113806652860944,106.69817013539358
SMK Bandara Kota Tangerang,-6.11256697314422,106.69569905698036
MI Sullamun Najah,-6.115372180592154,106.691476519528
Yayasan Akklecia Mahkota KB - TK - SD,-6.117694950000001,106.68751895000001
MI dan SMP Ar-Rohman,-6.107135630375316,106.6981896088861
SD Islam As Saadah,-6.279960549999998,106.80841235000003
SD Negeri Malaka Jaya 12 Pagi,-6.2212533839201605,106.93469809659658
SD Muhammadiyah 08,-6.2218001388462705,106.93505301674564
SD Negeri Malaka Jaya 09 Pagi,-6.22377030387955,106.93615217530923
SMK Teratai Putih Jakarta,-6.221166940174836,106.93359871118336
SD Negeri Malaka Jaya 06 Pagi,-6.223419567506825,106.93590144915355
SMP Bayu Persada,-6.22214417370514,106.93518414969344
SD Negeri Malaka Jaya 10 Pagi,-6.221309955742821,106.93329273323238
SMP dan SMK Nurul Islam,-6.220764296396638,106.93813956475763
SD Negeri Malaka Jaya 04 Pagi,-6.2211083980038016,106.93533801692071
SD Negeri Malaka Jaya 08 Pagi,-6.221972963899602,106.93557992953896
SD Negeri Malaka Jaya 01 Pagi,-6.223964110942726,106.93443318542893
SD Negeri Malaka Jaya 07 Pagi,-6.22095721618185,106.93580991093137
Madrasah Ibtidaiyah Najmul,-6.10386615,106.6913189
MTs Negeri 37 Jakarta,-6.097845473425078,106.7031290073738
SD Mentari,-6.098133260710414,106.70309850683363
SMP Negeri 224 Jakarta,-6.097270732809808,106.70129720177343
SD Negeri Kamal 09 Pagi,-6.096606270609367,106.69399236579706
MI dan MTS Al-Gaotsiyah Kamal,-6.103143853251134,106.71053052446851
Madrasah Ibtidaiyah Al-Abbasiyah,-6.101111836645483,106.70648795291949
SD Negeri Kamal 01 Pagi dan 08 Petang,-6.099839683257802,106.704044027967
SMP Negeri 218 Jakarta,-6.294539528955665,106.83036527942332
SDIT Al Hamra,-6.292438100000001,106.83275010000001
SMK Al - Fauzan,-6.3165277590765045,106.84931834838265
SD Negeri Tanjung Barat 04 Pagi,-6.308099808778354,106.85389195454368
MI Al Madinah,-6.314573399557631,106.84224961311251
SMA - SMK Kharismawita,-6.299589554503679,106.84628286842529
MI - MTs - MA Nurussaadah,-6.301074443223435,106.84928842491055
SMP Negeri 239 Jakarta,-6.302841447119867,106.85019441394881
SMP Jayakarta dan SMK Kahuripan,-6.302700086796319,106.8467320436435
TK - SD - SMP Advent,-6.300976432706256,106.8405581368721
Kementerian Pendidikan dan Kebudayaan (SLB - A Pembina Negeri dan SLB - B dan C Negeri,-6.306177287195614,106.77902885079604
SD Negeri Lebak Bulus 04,-6.3077822552101965,106.780185736781
SD Negeri Lebak Bulus 02 Pagi,-6.303785886247364,106.77823481675365
Azhari Islamic School,-6.305071204674748,106.77829762653973
TK dan SD Islam Al Barkah,-6.302199702002072,106.78084594679255
Yayasan Nurul Huda,-6.314121677131103,106.78089535776715
MI dan MTS Al Husna,-6.301664108621818,106.77517488635567
MI Al Inayah,-6.326259399999999,106.84881574999997
MTs Negeri 18 Jakarta,-6.321353294190673,106.84422340818398
MI Miftahul Jannah,-6.325047070128376,106.85587929857672
SD Negeri Cijantung 01 Pagi & 11 Petang,-6.325916783778586,106.85583869123151
SMA Negeri 7 Jakarta,-6.210721394006501,106.81395027129142
SD Negeri Karet Tengsin 13,-6.204768705027087,106.81468012580346
SMA Negeri 35 Jakarta,-6.2090100060733775,106.8139873849231
MI Negeri 1 Jakarta,-6.111293137722465,106.70177118016696
"MI - MTS Amanatul Muslimin, SMP - SMA Putra Negara, SMK Patriot Nusantara",-6.105212550000001,106.70050160000001
SD Negeri Benda dan SD Negeri Rawa Bokor,-6.1226497710950145,106.68711843892146
SD Asih Mulia,-6.109929832754627,106.70299469839757
SMA Negeri 95 Jakarta,-6.126070011210433,106.70341143606014
Yayasan Padindi SD-SMP-SMA-SMK,-6.116328165049366,106.70716175042286
SMP Negeri 190 Jakarta,-6.1084999945411695,106.70264458746614
SD Negeri Kamal 07 Pagi & 10 Petang,-6.108711821003968,106.70273387963874
SMA Angkasa 1,-6.24998157899071,106.88223523401554
SMP Negeri 80 Jakarta,-6.249373824297922,106.88403463599734
"Yayasan Budi Harapan TK, SD, SMP",-6.246803563359229,106.90184758905012
Yayasan Iman Pengharapan dan Kasih,-6.186548271647656,106.75028452366428
SMK Yaspia,-6.330973953258643,106.8055983923544
SD Negeri Harjamukti 1 & SMP Negeri 23 Depok,-6.364155329382765,106.90579119590728
"Pra SD, SD, SMP, SMA Al Jannah",-6.361676963350039,106.90590056888571
Yayasan Pendidikan Nurul Ibad (SMP-SMK Islam Al Makiyah),-6.291801816622055,106.89633868467439
SDIT Buahati Islamic School 2,-6.29247188990874,106.89804917196666
"SMP, SMK Trisastra 1 & 2",-6.2929548261448724,106.9006250527968
SMK Jakarta Raya 2,-6.28857285651369,106.90039860340256
MTs Yusufiyah,-6.28856335,106.90082154999999
SMK Jayakarta,-6.221540701219082,106.9347952653406
Jakarta Islamic School,-6.248449651957969,106.9230942838159
SD Negeri 02 Pagi Ciganjur,-6.343553331105127,106.81569509471005
MI Negeri Cijantung,-6.322045400000001,106.8442982
SD Negeri Baru 01 Pagi,-6.320441783485771,106.85050455112743
SD Negeri Baru 02,-6.320751994913473,106.85020631608018
MTSN 41 Al-Azhar Asy Syarif Indonesia,-6.352212010356147,106.8134719263148
Highfield Secondary School,-6.245171287783496,106.91243102574626
MI Annuriyah,-6.233548637433253,106.87215046928068
SD Negeri 13 14 09 Pagi Duri Kepa,-6.17926260348809,106.77217053730047
SMP Negeri 40 Jakarta,-6.2080716557289595,106.80767433674178
"SD Negeri 05, 06 dan 07 Pagi",-6.208148494598154,106.80699712673635
SD Negeri 09 Bendungan Hilir,-6.208198064078758,106.80614224406169
SMK Negeri 19 Jakarta,-6.208184232908214,106.8065919286315
Yayasan Pendidikan Umum Dewi Sartika,-6.167666182434522,106.77547629999313
SD Negeri Meruya Utara 08 Pagi & 11 Petang,-6.203633502934895,106.73813030912206
Lembaga Pendidikan An-Najihin,-6.267406600000001,106.79115435
"TK, MI, MTs Al Fathonah",-6.317637527285495,106.88843656666121
SD-SMP-SMA-Triwibawa,-6.146431950456332,106.8376972327099
TK - SD Karmel,-6.1574719999999985,106.85994145
SD Harapan,-6.147798355331036,106.82709121856126
SD Negeri Kelapa Dua 03/04,-6.214294737382857,106.77178785904142
SMP Terbuka 95 Jakarta Sekolah Rakyat Ancol 1,-6.143721600000001,106.83704939999998
SD Tadika Puri,-6.26424486793285,106.79633368079973
Sekolah Bangun Mandiri,-6.321583275691924,106.82677861515386
Yayasan Harapan Bangsa,-6.1713268999999995,106.7730411
Sekolah Purba Adhika,-6.310689780550251,106.78539824475108
MI Nurul Huda,-6.311473521820635,106.78198704872652
SD Negeri 13 dan 14,-6.205764252316655,106.7912863286444
SMP Negeri 61 Jakarta,-6.191864446819581,106.80005669292319
TKA TPA MI Raudhatul Rataayah,-6.17221,106.80426240000001
SMP An Nur,-6.189254233989802,106.80703393702198
Yayasan Pendidikan Islam Raudhatul Falah,-6.229221972095736,106.93951856512909
MA Negeri 18 Jakarta,-6.232722823892124,106.94350135810966
MI-MTs Al Washliyah Jakarta,-6.223468602975118,106.94804493321978
"Yayasan Wakaf Al Hayah (MI, MTs)",-6.156796587349235,106.83151202284391
SD Negeri Gunung Sahari Utara 01 Pagi,-6.1456253845676585,106.84004868008721
Yayasan At Taqwa (SD-SMK),-6.145368203991893,106.84002750905421
Mahatma Gandhi School,-6.153677784200949,106.84007951023905
"SD, SMP Kristen Halleluyah",-6.143713150000001,106.83583920000002
Perguruan Islam Manhalun Nasyi'in,-6.149732100000003,106.82939170000003
SMK Informatika Kaffah Unggul 2,-6.151610311273874,106.79588517971658
Perhimpunan Sosial Candra Naya (TK-SD-SMP-SMA-SMK Farmasi),-6.149939788978729,106.79767765861061
SD Negeri Pondok Kopi 02 dan 05 Petang,-6.232924740440066,106.94422058586082
SMP Negeri 199 Jakarta,-6.23176827503568,106.94447635646267
SD Negeri Pondok Kopi 01 dan 07 Pagi,-6.233252158149184,106.93932965188192
PG-TK-SD Tiranus,-6.228460312135991,106.94417209803314
"Yayasan Pendidikan Budi Mulia (SD, SMP, SMK Budi Mulia Utama)",-6.235519720455654,106.94401246418035
SD Negeri Pondok Kopi 03 Pagi,-6.232370960871383,106.94436068181943
MTs Negeri 24 Jakarta Kampus B,-6.220478349999999,106.94657184999998
SD Islam Al Muhajirin,-6.2210192198896825,106.94284620207812
"SD, SMP IT Daqta",-6.224529647906128,106.9397404397643
Yayasan Pendidikan Pendidikan Corpatarin Utama,-6.2275345922202465,106.94319100190916
SMK Jakarta 1,-6.227042803552722,106.94275939761931
Sekolah Islam Al Halimiyah (TK-SD-SMP-SMA-Perguruan Tinggi),-6.225425319228557,106.94659912199513
"SD, SMP Laboratorium Jakarta",-6.235004335968244,106.94410657701668
Madrasah Ibtidaiyah Al Islamy,-6.3438925239494965,106.81186647288503
SD Islam Terpadu Wahid Hasyim Ciganjur,-6.344431611996031,106.81009865654603
Madrasah Tsanawiyah Daarusa'adah,-6.338594043372603,106.80475506911336
Sekolah Citra Alam,-6.333580129974265,106.81075846737649
"SD Negeri Kalisari 01,04,08",-6.335956392291071,106.85478009860994
SMA Negeri 98 Jakarta,-6.332778717767962,106.85744282357403
SMP Negeri 203 Jakarta,-6.3371975853933415,106.8551019184714
Sekolah NOAH,-6.3409517586531114,106.85778707406517
MIT Salsabilah,-6.3298555,106.8500803
SD-IT As-Sa'adah,-6.334097536073292,106.85587505948997
SD Negeri Ciracas 07,-6.317774271122181,106.87707834253145
SDIT Darul Ma'arif,-6.315089849999999,106.87661349999999
SMP UII Boarding School Jakarta Timur,-6.323478231448352,106.86861288721033
SD Negeri Ciracas 13-14 Pagi 16-17 Petang,-6.321776340427779,106.87121502390332
SD Negeri 01 Ciracas,-6.327440199999999,106.86451075
SMK Sahid Jakarta,-6.314715103694708,106.87397628465783
SMP Negeri 106 Jakarta,-6.31491133454469,106.87452254556167
Yayasan Nazarene Indonesia,-6.149612129534784,106.82732067943475
SD Darul Ikhlas,-6.342852168931974,106.89375741052923
SD Al Azhar 20 - SMP-SMA Islam Al Azhar 19 Ciracas,-6.319834158098205,106.87726045324486
Sekolah Kristen Nazaret,-6.140832450000001,106.79652960000003
SLB BC Abdi Pratama,-6.350018012591081,106.89754777222281
SD Negeri 03 Pagi & 04 Petang,-6.194356533130857,106.75635639799209
SD Negeri Bangka 07,-6.266139346123845,106.82713147946525
SMK Negeri 47 Jakarta,-6.277080525350035,106.83107646397784
SD Negeri Pejaten Barat 01 Pagi,-6.2762929,106.83086649999998
"Yayasan Pendidikan Al Istiqomah - PAUD Al Karimah, MI & MTs Al Hidayatussalafiyah",-6.272010051346972,106.82757962437817
SMK Negeri 8 Jakarta,-6.278008699999999,106.8362442
SMP Negeri 107 Jakarta,-6.278535916303657,106.83631983260254
Yayasan Pendidikan As Sa'adah - TK As Sa'adah,-6.266957478816214,106.83560507665331
Sekolah Mahabodhi Vidya,-6.129858770673615,106.70781214085268
Sudin Pendidikan Menengah PMBM Negeri 19 Pegadungan,-6.138855423923706,106.70292312519798
SD - SMP - SMA Djuwita,-6.138484129634438,106.69997161012961
SD Negeri Pegadungan 03 Pagi,-6.139079859085004,106.70278808160343
SMK Al Firdaus,-6.1397320222118585,106.70213385671485
SD Negeri Pegadungan 05 Pagi,-6.139801506991552,106.70098921027171
SMK PGRI 5 Jakarta,-6.140397045550839,106.69579473400042
Yayasan Fajrul Islam,-6.130215315029257,106.69629157121253
"SMP, SMA, SMK Fajrul Islam",-6.129276097535755,106.69529139495114
Ananda Islamic School,-6.132283601411041,106.69114798620681
Yayasan Nurul Jannah Al-Islamiyyah,-6.127259901272858,106.6951558879689
SD Negeri Pegadungan 11 Pagi,-6.1435563255368715,106.70195147096061
SMP Negeri 169 Jakarta,-6.143193442315381,106.70200002020087
SD Negeri Pegadungan 12 Pagi,-6.141300230636905,106.6964418895289
SMK PGRI 24 Jakarta,-6.1428281939024405,106.70284742901447
"MI, MTs, MA Da'il Khairaat",-6.142643008905096,106.6969171581484
SD Negeri Pegadungan 01 Pagi dan 08 Petang,-6.142275289957622,106.69593071366958
SMK PGRI 36 Jakarta,-6.141200118761517,106.70520924858114
SMP Islam Bhakti Persada,-6.308458510192454,106.914685359496
SDIT Insan Mandiri Jakarta,-6.265322209769199,106.84889992208134
Madrasah Attaufiq,-6.266934396111575,106.84762997218375
MI Assa'adiyah At Tahiriyah,-6.329054667857274,106.87628704506204
SMP Negeri 208 Jakarta,-6.319935237839117,106.87970211245663
MTS Negeri 7 Jakarta,-6.320559009225441,106.88407245907874
SD Negeri Ciracas 06 Pagi,-6.317457338392349,106.87972005416951
SD Negeri Ciracas 05 Pagi,-6.317385784616185,106.8794137989535
SMK Farmasi Bhumi Husada,-6.32298321235454,106.88433979414289
SMK Mahadhika 1,-6.326838680046287,106.87729732132
SMP Islam An Nizomiyah,-6.271978150000002,106.83691805
Yayasan Pesantren Islam Al Azhar (SMP-SMA Islam Al Azhar 2),-6.269857027411669,106.83674539990055
SD Negeri Klender 10 Pagi,-6.219897588334987,106.9238305919033
SMK Negeri 48 Jakarta,-6.2194165346259735,106.92395019549215
SD Negeri Klender 04 Pagi,-6.222315246809085,106.91211861134964
SDIT Ar Rahmah,-6.2225722999999995,106.91185515000001
Yayasan Pendidikan Islam Al Jauhariyah,-6.219902364424335,106.91984412598035
Yayasan Pendidikan Sa'adatul Hadiriyah,-6.219573220457695,106.91661329796676
SD Negeri Klender 22 Pagi,-6.218232285744313,106.92023666613376
SD Negeri Pejaten Timur 20,-6.273878967954216,106.85059748844094
SMP Negeri 227 Jakarta,-6.268965287414668,106.8409471479544
SD Negeri Pejaten Barat 11 Pagi,-6.268488970622862,106.84038509640477
SD Islam An Nizomiyah,-6.268421162983834,106.83959000739041
MI Attahiriyah II,-6.2720928164705425,106.84089824515247
SD Pertiwi,-6.270755113249575,106.84475356516435
MTs Negeri 23 Jakarta,-6.27547807964283,106.85141816738229
MI Asasul Islam,-6.2764571580511515,106.84470257680931
SMK Analis Kesehatan PUSKESAD,-6.356250078217353,106.89464509623363
SD Negeri Munjul 01,-6.347510609253312,106.89970673702662
TK Negeri,-6.347379234511469,106.89955841050823
Yayasan Praja Mandala SMK Analis Kesehatan,-6.349950850990739,106.89503747990182
YDI Cahaya Ilmu SMP Ibnu Hajar,-6.351708991906802,106.89685325926915
Mts. Sirojul Huda,-6.146561175062644,106.71525898358753
Sekolah Mentari,-6.135034157063032,106.70546604102786
SD Negeri 13 & 14 Pagi Pegadungan,-6.14426276610497,106.71371259699664
SD Negeri Pegadungan 02 & 04 Pagi,-6.129059402718569,106.70538863992876
KB - TK - SD Bina Kusuma,-6.1349273,106.7003567
KIS School,-6.136875251622533,106.70693369357701
MI & SMP Miftahusaadah,-6.136722800840931,106.71447224522475
"MI, Mts Safinatul Husna & SMK Putra Nusantara",-6.1394975137294825,106.71589587719663
Global Montessori School,-6.13415915,106.69978385
SMK Kartini,-6.156255383413887,106.83580125966287
SD Islam Plus Baiturrahman Ciracas,-6.3346929886696435,106.86992604839378
MA Al-Hamid,-6.350753780101713,106.9003848625796
Sekolah Islam Nailufar,-6.316462043182774,106.91486972537038
Pondok Pesantren Husnayain 01 Jakarta,-6.3407627305980645,106.86304981707428
Madrasah Ibtidaiyah Karakter Azzaroofah,-6.301755521290771,106.91306239828819
Bina Bangsa School,-6.1861908129388254,106.78129771171149
Bina Bangsa School (Pre and Primary School),-6.188390764015919,106.78098862990583
PG-TK-SD Islam Darul Athfal,-6.20137975,106.77670459999999
SD MKGR,-6.19872126534251,106.77751866746274
SD Negeri Kebon Jeruk 15 Pagi,-6.2023290831797695,106.7759127442713
SD Negeri Kebon Jeruk 17 Pagi & 18 Pagi,-6.187480124881825,106.77968721518292
SD Negeri Kebon Jeruk 4,-6.195517524753355,106.77649015575003
SMK Wiyata Satya,-6.1946831524156325,106.77973874704695
SMP Negeri 127 Jakarta,-6.198218,106.77843840000001
SMP PGRI 26,-6.194421322275446,106.77593958096254
Sekolah Tarsisius II,-6.19963257047894,106.781904886268
Yayasan Karya Sang Timur Indonesia,-6.189974032124849,106.77992147666565
Yayasan Ishlah Al Hasany,-6.190981118588451,106.77529819931918
LIFE school jakarta,-6.275333504841626,106.80100554824635
Sekolah Islam Al Ikhlas,-6.27845749011711,106.79922283031618
SMP Negeri 68 Jakarta,-6.278328606060399,106.79992144956604
Sekolah Citra Kasih,-6.12231365,106.7036369
Dian Kasih School,-6.123204089631726,106.70330546674673
Pelita Bangsa School,-6.1197142543071195,106.70134362344356
Kairos Gracia School,-6.1432085999999995,106.7170873
Sekolah Katolik St. Kristoforus II,-6.1426820153080595,106.71284295514843
SD - SLTP Kemurnian III,-6.1371252022030305,106.70410144439438
SD Negeri Klender 15 Pagi,-6.220663681377201,106.9052885953956
Yayasan Pembangunan Pendidikan Islam Azzainiyah,-6.2175233526074445,106.91217231901824
MI dan MTs Hasanatuddarain,-6.220735293099137,106.90462931249242
SMP Negeri 6 Jakarta,-6.215777618103754,106.90755114380138
SD Stada Dipamarga,-6.2193677358688335,106.90270176420546
SMA Negeri 59 Jakarta,-6.216365745377291,106.90796978147986
"SD Negeri Klender 13, 19, 21, 23",-6.215868516643333,106.90787457364596
Yayasan Pengembangan Budidaya,-6.219149630235017,106.9062668042219
SD Negeri Klender 16 Pagi,-6.220241288829486,106.9052100427737
SD Negeri Klender 14 Pagi,-6.219860276982976,106.90584993631381
SD Negeri Klender 20 Pagi,-6.220368286279632,106.90558716074747
Yayasan Al Wathoniyah Al Hamidiyah MI-MTs,-6.215221683059525,106.9105447675896
"MI, MTs, dan MA Azziyadaah",-6.222675557520891,106.90406491198954
SD Negeri Kebon Jeruk 11,-6.198628046881052,106.77164046477442
SMA Negeri 65 Jakarta,-6.200831616815835,106.76873692679342
SD Negeri Kebon Jeruk 02,-6.193556413416302,106.77130409966026
Yayasan Nahjul Huda,-6.200215371601294,106.76386971390832
SD Negeri Kelapa Dua 01 Pagi,-6.207247932004888,106.7689632647578
SD Negeri Kelapa Dua 05 Pagi,-6.207884205550142,106.76557331431187
SMP Negeri 189 Jakarta,-6.207171711174874,106.76820747960338
SMP-SMK Kevin Jesus,-6.20323327550978,106.76860103962404
SD - SMP - SMA Galatia 3,-6.140922430357664,106.71668152111009
Madrasah As-Salafiah,-6.133159369068748,106.70973864352118
SD Kristen Kasih Kemuliaan,-6.138839080460311,106.7135019582317
SMP - SMA Kristen Kasih Kemuliaan,-6.139039385533814,106.71383205216242
"SMFK, SMAK 2, SMPK 1 BPK Penabur",-6.166433652659401,106.83095081955007
MIN 16 Jakarta Timur,-6.331820300564138,106.896369583989
SMK Patria Wisata,-6.277126388266926,106.82477429805677
PKBM Negeri 34 Cipayung,-6.330663121625593,106.8902572736506
Sekolah Suci Hati,-6.139813949581383,106.8164151808761
"SD Negeri Karanganyar 01,05,06 Pagi dan 02,08 Petang",-6.156381651319363,106.82805313956268
"SD Negeri Karanganyar 03,07 Pagi dan 04 Petang",-6.150813131718489,106.82769593667064
Yayasan Penyelenggaraan Ilahi Indonesia Santo Yoseph,-6.148729589075265,106.83051292033073
SMP Negeri 64 Jakarta,-6.150551220758725,106.8275403946312
MI Sirojul Muslimin,-6.288562598772571,106.847008381959
SD Negeri Pejaten Timur 11 Pagi,-6.279693369969918,106.84586627625127
SMK Yapimda,-6.2961002250536255,106.84471890050985
"SD Negeri Pejaten Timur 01 Pagi 02 Petang 03 Pagi, 04 Petang",-6.295537263608404,106.84469040903244
"Kampus Tayba - MI, SMP, SMK",-6.293598530650015,106.8445688732208
SD Islam An Nash,-6.2967588999999995,106.84554519999999
SMP Negeri 198 Jakarta,-6.21394608910109,106.89708065245135
SD Negeri Klender 06 Pagi,-6.21472071522757,106.89922887861279
"MI, MTs, MA Al Falah",-6.215358008672198,106.9000713668299
SD Negeri Klender 12 Pagi,-6.214274831710871,106.89705205576314
SD Negeri Cipete Selatan 3,-6.275780497869642,106.80528891793121
SD SMP Yapenka,-6.27826714479355,106.80042946115579
SD Al Masnuniyah,-6.313126262007316,106.83441225328151
SD Negeri Kebagusan 04 Pagi,-6.31461985,106.83044159999999
SMK Wisata Indonesia,-6.311674585312869,106.83593789088573
Yayasan Darus Syakirin,-6.311251431042916,106.83243957852835
SMK Farmasi LPK,-6.314304567567026,106.83540814933868
SMP Kristen Samaria Tomang,-6.171762583570679,106.80186060088968
"TK, SD Al-Quran An-Nur",-6.322965032102546,106.8926304656433
SMK Mahadhika 4 Jakarta,-6.321915163923137,106.8883968736616
SMK Analis Kesehatan Tunas Medika,-6.326471205551461,106.90040894550641
SD Negeri Gandaria Selatan 01,-6.278329895934831,106.79632717217208
SMK Cagar Budaya,-6.3078979,106.8956024
SMA Yadika 1 Duri Kepa,-6.179208500000001,106.76810479999999
Yayasan Pendidikan Jakarta Kedoya,-6.175240099999999,106.75726164999999
Yayasan Pendidikan Jakarta Kedoya,-6.176588550000001,106.75701435
Yayasan Al Mubarak,-6.221776473778113,106.72903585570565
SD Negeri Ceger 02 Pagi,-6.314563877496577,106.88991789148355
Sekolah Dasar Gemala Ananda,-6.3027833,106.78796704999999
Sekolah Keluarga Widuri,-6.304007114819384,106.78799188746807
SD Negeri Cipayung 05 Pagi,-6.322969111826893,106.90380749210279
SMA Negeri 10 Jakarta,-6.146390412132222,106.82699824283787
SD Negeri Pondok Labu 13 Pagi,-6.306901679322173,106.80547832095193
SMA Negeri 66 Pondok Labu,-6.306856322408963,106.80472999332513
SD Negeri Pondok Labu 14 Pagi,-6.3051416522100086,106.80466970623515
SD Negeri Cilandak Barat 08,-6.302380451890356,106.80025188052872
SMP Negeri 37 Jakarta,-6.3023366810048165,106.79987527603717
SMP Negeri 166 Jakarta,-6.324140132614547,106.8192183232893
SMP - SMA Pattimura,-6.326058199999999,106.81845204999998
Madrasah Ibtidaiyah Negeri 6 Jagakarsa,-6.332884405179332,106.81768594781194
SD Negeri Jagakarsa 02 Pagi,-6.333952351126804,106.8223512505224
SD Negeri Jagakarsa 14 Pagi,-6.319465196921547,106.824132726154
SD - SMP - SMA Cita Buana,-6.315578923617944,106.81479209588353
SD Negeri Jagakarsa 09 - 10 Pagi,-6.320058263180809,106.81149089532408
SD Negeri Jagakarsa 05 Pagi,-6.336803149248044,106.81823804407394
Lazuardi GIS,-6.31147398171101,106.81108772560547
SD Negeri Jagakarsa 06 Pagi,-6.323797404699335,106.8179301290355
Sekolah Islam Terpadu Al Azhar,-6.330680693575324,106.82577986210696
Yayasan Pendidikan Islam Al Azhar Syuhada,-6.326202575464133,106.82061354856556
SD Negeri Jagakarsa 13 Pagi,-6.318935576282126,106.82461283669092
Madrasah Ibtidaiyah Tarbiyatul Islamiyah,-6.317301844438864,106.81012951589507
SMP Negeri 254 Jakarta,-6.331564476045429,106.81818021058075
SD Islam Tunas Mandiri,-6.325256162698233,106.81559892848841
SD Negeri Jagakarsa 07 - 08 Pagi,-6.335027128935254,106.81757192328749
SMA Negeri 49 Jakarta,-6.324574344588502,106.81959314696735
ACS Jakarta,-6.313167879378313,106.9211550074716
SMP - SMK Citra Utama,-6.112688038706765,106.71288457253523
Yayasan Abdi Karya,-6.122375623314389,106.72314636497164
SMP Islam Al-Qomar,-6.1253050131088145,106.72321413706341
SMA Negeri 56 Jakarta,-6.119738167528751,106.72044055363256
PKBM 20 Tegal Alur,-6.11822305,106.71859635
"SD Negeri Tegal Alur 10 Pagi, 14 Petang",-6.115480656672226,106.72455575775537
"MI, SMP, SMK Al-Mu'min",-6.113335085208851,106.72236680241517
"SD Negeri Tegal Alur 01 Pagi, 19 Petang",-6.104535235327191,106.71057245985273
MA Tahdzibun Nuhfudz,-6.109582274302473,106.7123568315802
MTs Tahdzibun Nuhfudz,-6.109462332057942,106.71198801144297
"SD Negeri Tegal Alur 06 Pagi, 07 Pagi, 21 Petang",-6.113842741821814,106.71243811912694
MI As-Saudiyah,-6.113599358514834,106.7106574521958
SLB SD-SMP-SMA Kuntum Mekar,-6.121092076185558,106.71877329330889
"SD Negeri Cilangkap 01, 02, 05 Pagi",-6.342272287744423,106.90959315971632
SMP Negeri 196 Jakarta,-6.341478491624058,106.91026406210092
SD Negeri Kedoya Selatan I,-6.183206135881916,106.76123804925189
SD Negeri Kedoya Selatan 4,-6.183712871936367,106.75900006838201
KB-TK-SD-SMP Rasa Sayang Mandiri,-6.1716691500000005,106.76886105
SD Negeri Bambu Apus 03 Pagi,-6.310868309757815,106.89595244324188
Yayasan Pendidikan Islam Al Izhar Pondok Labu,-6.310324092893688,106.79164878458008
MI dan MTS Miftahul Umam,-6.3083926116120255,106.79022366410028
SD Negeri Pondok Labu 01 Pagi & 05 Pagi,-6.307172136296112,106.79332000483733
SD Negeri Pondok Labu 16 Pagi,-6.304415731560763,106.79316382590761
"Komplek SD Negeri Pondok Labu 04, 09, dan 10 Pagi",-6.31095355537919,106.79465309598898
SD Negeri Pekayon 11 Pagi,-6.346828848106658,106.86188280047922
SMP Negeri 184 Jakarta,-6.340382958040663,106.86303670808627
MTs Negeri 19 Jakarta,-6.304658807059859,106.80135593560021
SMK Negeri 41 Jakarta,-6.31453620401073,106.80208206905004
SMP Negeri 96 Jakarta,-6.314107290846433,106.80212150021812
SD Negeri Duri Kepa 07 Pagi,-6.164049425147217,106.76919570144997
"MI At-Toyyibah, SMA Cakra Buana, SLTP PGRI 39 Jakarta",-6.127699051562617,106.71939496496553
MA Negeri 16 Jakarta,-6.1172133646642175,106.71941858217393
SD Kasih Anugerah,-6.121808311757666,106.71724878731617
SD-SMP-SMK Islam Yasmin,-6.339732942080365,106.87034712875119
SD Negeri Pekayon 01 & 07 Pagi,-6.340095114638018,106.87030648186735
SD Negeri Pekayon 18 Pagi,-6.345816862272522,106.86957681454996
SMK-SMU Budhi Warman II,-6.340774350622718,106.86523360026777
SD Negeri Pekayon 15 Pagi,-6.345986007003357,106.85597529178017
SD Negeri Pondok Bambu 10 Pagi,-6.232229144338641,106.90805286192733
SDIT Assyakirin,-6.23567026776734,106.90493722424068
SD Tunas Cemerlang,-6.238823469238848,106.9047376365826
"SDLB, SMPLB, SMALB Bina Karya Insani",-6.224828203428843,106.90019897515158
SMP Negeri 202 Jakarta Timur,-6.2329167768372775,106.90804104294084
"SD Van Lith II, SMP St Anna",-6.2339590830924365,106.90970265774136
SD Negeri Bambu Apus 01 Pagi,-6.3146831233542455,106.90014171253266
SD Negeri Bambu Apus 02 Pagi,-6.314237735629089,106.90005813617465
