name,lat,long
Seberang Swadaya Raya,-6.228602,106.9163434
Simpang Perintis 1,-6.2290031,106.88888
Pangkalan Jati 2,-6.247263,106.90777
Kapin,-6.2488512,106.9301688
Curug Kalimalang,-6.2477218,106.924601
Seberang SDN Pondok Kelapa 05,-6.240406,106.9427633
Mall Cipinang Indah 2,-6.239964,106.8943039
Jln. Kel. Raya,-6.2290927,106.9143199
Jalan Pondok Kelapa Selatan,-6.2495301,106.9355292
Taman Pangkalan Jati Kalimalang,-6.2459001,106.9053322
Billy Moon,-6.248271,106.93093
Masjid Jami Al Barkah 1,-6.2293785,106.9121083
Masjid Jami At Taqwa 2,-6.2296795,106.8961306
Seberang SMPN 252,-6.239289,106.94229
Pasar Inpres Cipinang Besar,-6.2263913,106.88078
Penggilingan 1,-6.214459,106.93945
Pangkalan Jati 1,-6.2467606,106.9083489
Komplek Wijaya Kusuma 1,-6.2295509,106.9053353
Jalan Cipinang Tengah,-6.239989,106.88723
Walikota Jakarta Timur 1,-6.212327,106.94515
Rumah Sakit Duren Sawit,-6.2297932,106.9096398
Seberang Komplek Ddn Bintara Jaya,-6.242397,106.94263
Kavling Agraria Duren Sawit,-6.247691,106.912103
Jalan Cipinang Bali III,-6.2392395,106.8913405
Jalan Mesjid Abidin,-6.229444,106.9018545
Cipinang BKT,-6.2294146,106.8928203
Komplek Wijaya Kusuma 2,-6.2297061,106.9049963
Kodim 0505 1,-6.211958,106.94722
Masjid Jami At Taqwa 1,-6.229509,106.89568
Jalan Melati Bhakti,-6.229557,106.9015
Masjid Jami Nurul Ain 2,-6.227898,106.9194321
Jalan Panca Warga IV,-6.239508,106.88341
Pondok Kelapa Indah,-6.247506,106.9214561
SMAN 100,-6.2284083,106.8849278
Komplek Abadi 1,-6.229569,106.9078978
Cipinang Melayu Kalimalang,-6.2401311,106.8847622
Masjid Jami Assyakirin Kalimalang,-6.2392388,106.88963
Lion Center,-6.2404801,106.8790801
Komplek Abadi 2,-6.229754,106.9081783
Simpang Radin Inten II Kalimalang,-6.2475604,106.9205223
Cipinang Melayu Kalimalang 3,-6.2401309,106.8807903
Seberang PPKD Jaktim,-6.2476083,106.9423222
Seberang Polsek Duren Sawit,-6.248012,106.917
Rusun Klender,-6.216567,106.92868
Sekolah Pami Jaya,-6.248519,106.92513
Pasar Ciplak,-6.2397133,106.8799932
Baladewa Residence,-6.2296,106.9103961
Megatama,-6.2473158,106.9105485
Cipinang Indah,-6.2294433,106.8911976
Mall Basura 2,-6.2249959,106.8776544
SMK Swadaya Global School,-6.247161,106.91976
Mall Cipinang Indah 1,-6.239612,106.8940446
Universitas Borobudur 1,-6.241554,106.8964529
Masjid Jami Al Barkah 2,-6.2295519,106.9120003
Budhaya Santo Agustinus,-6.220866,106.92346
H. Naman Noer Ali,-6.248916,106.9420424
Komplek Ddn Bintara Jaya,-6.242328,106.94271
Perumnas Klender 2,-6.2166318,106.9308009
Universitas Borobudur 4,-6.2436902,106.8989239
Jalan Kesadaran Kali Malang,-6.239286,106.88739
Halim PK,-6.2419585,106.8779802
Klapa Village Pondok Kelapa,-6.238432,106.9413346
Pasar Cakung,-6.1826868,106.9376142
Seberang IGI,-6.1826918,106.9188748
IGI,-6.1830197,106.9190386
Jalan Gang Swadaya IV,-6.1830046,106.9233715
Tipar Cakung 2,-6.1836987,106.9251403
Tipar Cakung 1,-6.1832523,106.9246951
Cakung United Tractors 1,-6.1831012,106.9293882
Cakung United Tractors 2,-6.1834495,106.9295563
SMK Nurul Huda,-6.1768912,106.9359395
Seberang SMK Nurul Huda,-6.1768308,106.9360563
Rusun Tipar Cakung,-6.1714829,106.9372608
Rusun Tipar Cakung,-6.1715856,106.9374002
Rusun Cakung Barat Albo,-6.1675774,106.932457
Raya Penggilingan,-6.1832523,106.9318478
United Tractors 1,-6.1833243,106.9323762
Pasar Cakung 2,-6.1826603,106.9353761
Pasar Cakung 1,-6.1823084,106.9353301
Simpang JORR,-6.183041,106.9383866
Kecamatan Cakung,-6.1839863,106.9399587
Cakung Cilincing,-6.1841888,106.9429239
Cakung Cilincing,-6.1844676,106.9429632
Kayu Tinggi,-6.1843542,106.9438276
Masjid Al Barkah 1,-6.1848506,106.9455332
Masjid Al Barkah 2,-6.1847173,106.9458476
Taman Modern 1,-6.1853618,106.9483825
Taman Modern 2,-6.1851366,106.9482851
Lion Metal 2,-6.1857981,106.9521492
Gempol Baru 1,-6.1864485,106.9543471
Gempol Baru 2,-6.1862546,106.9545819
Jalan Tanjakan Auri,-6.1869773,106.9578627
Raya Bekasi Pulo Gebang 1,-6.1878957,106.9605124
KPP Pratama Cakung 2,-6.1878694,106.9613572
Ujung Menteng 2,-6.1892985,106.9648318
Ujung Menteng 1,-6.1890966,106.9649392
Pasar Ujung Menteng,-6.1901127,106.9668945
Seberang Pasar Ujung Menteng,-6.189742,106.9665132
Jalan Satria,-6.1901751,106.9675001
Seberang PGC,-6.2633787,106.8652924
Simpang Raya Bogor Cililitan,-6.2641839,106.8659012
Rumah Sakit Restu Kasih,-6.2660432,106.8660339
Lippo Mall Kramat Jati,-6.2708913,106.8674347
Rumah Sakit Polri Jakarta Timur,-6.2706846,106.8673284
Gang Ayama,-6.2721055,106.8670864
Jalan Batu Tumbuh,-6.2726414,106.8672343
Budiwarman 1,-6.2791556,106.870204
Budiwarman 2,-6.2790698,106.8703862
Kecamatan Kramat Jati,-6.2844143,106.8714572
Bulak Rantai,-6.2847356,106.8711998
Pasar Hek 1,-6.286267,106.8708209
Pasar Hek 2,-6.2862801,106.8709875
Jakarta Islamic Hospital,-6.2998831,106.8696249
Pintu Keluar Pasar Induk,-6.296313,106.8715055
Jalan Trikora,-6.3049993,106.8655736
Bidara Cina 1,-6.2299558,106.867368
Bidara Cina 2,-6.2299306,106.8670966
Sekolah Cahaya Sakti Otista I,-6.2253206,106.8671319
Terminal Kampung Melayu 4,-6.2246113,106.8662937
Jatinegara RS Premier 1,-6.2220154,106.8682393
Masjid Jami Al Inayah,-6.2245213,106.869476
Awab Dalam,-6.2248697,106.8696938
SPBU Pinang Ranti 2,-6.290952,106.8883644
Terminal Pinang Ranti,-6.2912931,106.8858797
Pinang Ranti,-6.2912347,106.8864703
Perumnas Klender 1,-6.2168377,106.9308278
Pool Taksi,-6.1885553,106.9342441
Kampung Padaengan,-6.189364,106.9347016
Kampung Padaengan 2,-6.1894375,106.934871
Jagal 1,-6.1908612,106.9346255
Jagal 2,-6.1908321,106.9347164
Al Wathoniyah 1,-6.1920995,106.9352966
Al Wathoniyah 2,-6.1924211,106.9356925
Suzuki,-6.1934691,106.935517
Jalan Green Mansion,-6.1582702,106.7637917
Taman Puring 2,-6.2425946,106.7879862
Rumah Sakit Pusat Pertamina 2,-6.2411427,106.7930488
Sbr. Taman Enim,-6.11103,106.88419
Jl. Lagoa Kanal,-6.111979,106.88416
Jl. Gorontalo II,-6.11345,106.88277
Jl. Gorontalo III,-6.114008,106.88207
Jl. Gorontalo Sungai Bambu,-6.114713,106.88118
Simpang Ps. Warakas 2,-6.115542,106.88002
Sbr. SD-SMP Mutiara 2,-6.116848,106.88045
Simpang Warakas III,-6.118043,106.88086
SD-SMP Remaja,-6.1262,106.88414
Jl. Budi Jaya,-6.126053,106.884775
Sbr. Jl. Swasembada Barat V,-6.125172,106.88492
Sbr. Jl. Swasembada Barat VI,-6.124327,106.88498
Sbr. Jl. Swasembada Barat VIII,-6.123873,106.88497
Sbr. Jl. Swasembada Barat XI,-6.122603,106.88493
SMKN 12,-6.115571,106.88546
Jl. Kb. Bawang XIII,-6.11557,106.88687
Jl. Kb. Bawang XII,-6.115597,106.88792
RSUD Tj. Priok 1,-6.115837,106.88933
RSUD Tj. Priok 2,-6.115831,106.88872
Jl. Swasembada Timur XV,-6.121072,106.88852
SD-SMP Yapenda,-6.125204,106.89089
Jl. Swasembada Timur 5,-6.124986,106.893289
Ampera Yos Sudarso,-6.122624,106.89322
Kantor Walikota Jakut 1,-6.11906,106.89304
Jl. Flamboyan Berdikari,-6.120868,106.89439
Dishub Jakut,-6.122876,106.89367
Gg. Gotong Royong,-6.124932,106.89376
Taman Kota Plumpang,-6.127924,106.89399
Plumpang Pertamina 1,-6.127927,106.89336
Simpang Gotong Royong 2,-6.125482,106.89331
Jl. Swasembada Barat XII,-6.122157,106.88881
Taman Bugis,-6.115827,106.88827
Sbr. Jl. Kb. Bawang XIII,-6.115811,106.8868
Jl. Swasembada Barat XI,-6.122565,106.8849924
Jl. Swasembada Barat IX,-6.123297,106.885
Jl. Swasembada Barat VIII,-6.123894,106.88502
Jl. Swasembada Barat VI,-6.124364,106.88501
Jl. Swasembada Barat V,-6.124938,106.88497
Jl. Swasembada Barat III,-6.125647,106.8849
Jl. Swasembada Barat II,-6.126116,106.88485
Simpang Empat Pelita 2,-6.126386,106.88368
Jl. Warakas V,-6.124062,106.88285
Jl. Warakas III,-6.118168,106.88087
Jl. Warakas II,-6.117016,106.88045
Simpang Ps. Warakas 1,-6.115658,106.88001
Sbr. Jl. Gorontalo III,-6.114097,106.88185
Sbr. Jl. Gorontalo II,-6.113392,106.88274
Sbr. Jln. Lagoa Kanal,-6.111783,106.8841
Taman Enim,-6.11099,106.88412
Ptt,-6.109953,106.88381
Masjid Raya Uswatun Hasanah,-6.1585674,106.7641353
Pesing Polgar 1,-6.157833,106.7663252
Jalan Pesing Polgar,-6.1576219,106.7674383
Jalan Perdana Kusuma,-6.154618,106.7702008
Pool PPD,-6.1549661,106.7696484
Jembatan Genit 2,-6.1521917,106.771204
Jembatan Genit 1,-6.1498997,106.7728866
Masjid Jami Nurul Islam 1,-6.1463438,106.7748987
Masjid Jami Nurul Islam 2,-6.1462629,106.7745742
Makam Wijaya Kusuma,-6.14516,106.7760729
Seberang Makam Wijaya Kusuma,-6.1450784,106.7757851
Kampung Gusti 1,-6.1443736,106.7779315
Kampung Gusti 2,-6.1440464,106.7783741
Taman Permata Indah 1,-6.143811,106.7815482
Seberang Taman Permata Indah 1,-6.144109,106.7815365
Jalan Aladin,-6.1435661,106.7847005
Jalan Jelambar Barat,-6.1437739,106.7854921
Jalan Gusti Permata 1,-6.1437225,106.7780891
Seberang Gusti Permata 1,-6.1437569,106.7779502
Jalan Gusti Permata,-6.1395993,106.7778453
Seberang Gusti Permata,-6.1396606,106.7777328
Seberang Pasar Teluk Gong,-6.138105,106.7818836
Pasar Teluk Gong,-6.1381892,106.7817757
Duta Indah Square 1,-6.1380894,106.7834163
Seberang Duta Indah Square 1,-6.1379215,106.7836908
Polsek Teluk Intan,-6.1382558,106.7862426
Seberang Polsek Teluk Intan,-6.1380597,106.7862344
Seberang Simpang Bidara Raya,-6.1375194,106.7880654
Simpang Bidara Raya,-6.1376608,106.7880748
Simpang Terusan Bandengan,-6.1374563,106.7920639
Seberang Simpang Terusan Bandengan,-6.1371652,106.7916917
Bandengan Indah,-6.1367563,106.7962058
Jalan Pluit Mas Selatan 1,-6.1351008,106.7926707
Pasar Cipulir,-6.2379282,106.765221
BSI,-6.2377196,106.7622571
Sangrila Indah 2,-6.2374896,106.7591124
Seberang Jln. Durian I,-6.2364118,106.7575851
Sbr. Jln. Perdana I,-6.2431486,106.7568029
Jl. Merpati Raya Pesanggrahan,-6.249606,106.7567241
Sbr. Jl. Salak Pesanggrahan,-6.2513014,106.7564358
Seberang SMK Kartika X-2,-6.2523423,106.7563805
Seberang SD Kartika X-2,-6.2540371,106.7564894
SMPN 235,-6.2552745,106.756538
Kecamatan Pesanggrahan,-6.2569597,106.7564408
Seberang Rumkitban Bintaro,-6.2583313,106.7563128
Seberang SD Kartika X-4,-6.2592595,106.7562088
SDN Pesanggrahan 10,-6.2597229,106.7569066
Kodam Bintaro,-6.2594446,106.7587058
Masjid Hifdzirrahim,-6.2573482,106.7595938
Jalan IKPN Bintaro,-6.2599767,106.767875
Bintaro Kodam,-6.2601499,106.765916
Kedoya,-6.1644482,106.7630403
Kedoya Panjang,-6.1745028,106.7658822
Klinik Sasana Husada,-6.2401461,106.7940263
Gg. Masjid Nurul Jannah,-6.2429474,106.7591192
Jl. Masjid Al Ikhlas Petukangan,-6.2419495,106.7584193
Jalan Haji Nian,-6.2454159,106.7571745
Transport Hub Dukuh Atas,-6.2018591,106.8238586
Transport Hub Dukuh Atas,-6.2018991,106.8238993
Taman Kudus,-6.2025416,106.8247952
Latuharhary 1,-6.2025938,106.8274481
Seberang Badan Penghubung Sulawesi Selatan,-6.1925392,106.8271304
Taman Latuharhary,-6.20335,106.8284469
GPIB Paulus Sunda Kelapa,-6.2007251,106.8315662
Terminal Senen,-6.173513,106.8425897
Terminal Kampung Melayu,-6.2249449,106.8668976
STIS,-6.2310584,106.8671378
Simpang Otista III Selatan,-6.231874,106.86803
Jln. Otista III Selatan,-6.231786,106.86931
Masjid Jami Attaubah 2,-6.231559,106.87297
Ps. Kam 2,-6.231603,106.87402
Jln. Otista III Komplek IV,-6.231907,106.87555
SPBU Jalan DI Panjaitan,-6.2339834,106.876682
Penas Kalimalang 2,-6.239095,106.87826
STMT Trisakti 2,-6.231981,106.8777
TPU Kb. Nanas 2,-6.232106,106.88017
Slbn 7 Jakarta,-6.233213,106.88266
Jln. Panca Warga 3,-6.23362,106.88365
Gg. H. Bunen 2,-6.2328362,106.8852621
Jln. Wijaya I,-6.231789,106.88646
Jln. Majalah,-6.232603,106.88758
Masjid Al Akhbar PWI 2,-6.233343,106.88858
Simpang Nusa Cipinang Indah,-6.233496,106.89006
Simpang Cipinang Indah II,-6.232796,106.89096
Simpang Merak Cipinang Indah,-6.234815,106.894
CPI Belakang 2,-6.237257,106.89416
Jln. Madrasah Bambu Batas,-6.241656,106.89874
Jalan Kejaksaan Pondok Bambu,-6.23807,106.89957
Ps. Pondok Bambu 2,-6.23817,106.90256
Simpang Gading Raya,-6.239038,106.90515
Jln. Bambu Ori Raya,-6.239118,106.90768
Jln. Teluk Mandar 2,-6.238944,106.91004
Gereja Santa Anna 2,-6.234003,106.91014
Duren Sawit,-6.233341,106.91006
RS Duren Sawit 2,-6.232262,106.91019
Sbr. SMPN 195,-6.230919,106.90988
Kel. Duren Sawit,-6.230817,106.91423
Laut Banda,-6.23357,106.91345
Gereja Santa Anna 1,-6.233953,106.90998
Jln. Teluk Mandar 1,-6.238715,106.90988
Jln. Bambu Ori I,-6.239082,106.9079
Sekolah Tunas Cemerlang,-6.238978,106.90499
Ps. Pondok Bambu 1,-6.238102,106.90243
Jln. Leman Bambu Batas,-6.241589,106.89848
CPI Belakang 1,-6.237437,106.89436
Simpang Rajawali Cipinang Indah,-6.233049,106.89328
Simpang Cipinang Indah I,-6.232488,106.89124
Simpang Cipinang Nusa Indah,-6.233614,106.88985
Masjid Al Akhbar PWI 1,-6.233368,106.88872
Jln. Cakrawijaya II,-6.232475,106.88748
Simpang Media Massa,-6.231679,106.88636
Gg. H. Bunen 1,-6.2329685,106.8851453
Jln. Catur Tunggal,-6.233585,106.88368
SDN Cipinang Besar Selatan,-6.233133,106.88262
TPU Kb. Nanas 1,-6.23219,106.88051
STMT Trisakti 1,-6.231933,106.87782
Cipinang Kebon Nanas 2,-6.2314433,106.8765134
Kantor Kecamatan Cipinang Cempedak,-6.228311,106.875213
Cipinang Kebon Nanas 1,-6.231583,106.8760748
Sbr. Jln. Otista III Komplek III,-6.231873,106.87504
Ps. Kam 1,-6.231702,106.8742
Masjid Jami Attaubah 1,-6.231522,106.872671
Jln. Kb. Nanas Utara,-6.231512,106.87125
Jln. Otista III Utara,-6.23171,106.86936
Simpang Otista III Utara,-6.231843,106.86776
Muara Karang Raya,-6.1167919,106.7801221
Masjid Jami' Almarhumah,-6.141687,106.694413
Mall Daan Mogot Baru,-6.1512591,106.7148557
Kampung Kemandoran,-6.1232741,106.6866111
Jalan Peta Barat 1,-6.1288507,106.6873503
Pospol Daan Mogot Baru,-6.155056,106.713851
Seberang Jalan Rawa Lele 1,-6.137952,106.691745
Jalan Peta Utara,-6.144574,106.70249
Jalan Alam Raya,-6.1432337,106.6974629
Seberang Jalan Peta Barat 1,-6.1289101,106.6872274
SMK Jakarta 1,-6.147203,106.7027022
Jalan Rawa Lele,-6.1410877,106.6929934
Sekolah Kairos Gracia,-6.146672,106.701572
Seberang Gang Bali III Kalideres,-6.15604,106.70369
Seberang Jalan Citra Garden VII,-6.1441581,106.7008556
Seberang SMPN 186,-6.134633,106.6913529
Pasar Hari Hari Kalideres,-6.1482374,106.7027695
RSUD Kalideres,-6.145855,106.708636
SMPN 186,-6.1346897,106.6912615
Jalan Peta Barat,-6.139522,106.691657
Seberang Heinz Abc Kalideres,-6.1521874,106.7026787
Simpang Jalan Peta Selatan,-6.1453032,106.7027765
SMAN 84,-6.144834,106.70458
Seberang Jalan Alam Raya,-6.143129,106.697565
Komplek Polri Kalideres,-6.156402,106.7049
Simpang Rawa Bokor,-6.114804,106.689168
Perumahan Taman Mahkota,-6.119168,106.688577
Jalan Rawa Lele 1,-6.137234,106.691433
Seberang RS Mitra Keluarga Kalideres,-6.149421,106.70268
Jalan Citra Garden VII,-6.145459,106.700533
Andara Margasatwa 1,-6.313471,106.80369
Timah Jln. Margasatwa,-6.313202,106.80228
Sbr. Akper Fatmawati Pondok Labu,-6.3131017,106.79938
Simpang DDN Pondok Labu,-6.31264,106.79687
Sekolah Darussalam H. Ipin,-6.311351,106.79271
Al Izhar Pondok Labu 2,-6.311504,106.79104
Sbr. Sekolah Keperawatan YPDR,-6.311342,106.78859
Jln. H. Gandun,-6.311012,106.78671
Sekolah Purba Adhika 2,-6.311017,106.78548
Gg. Musholla Karang Tengah I,-6.3106118,106.7828919
Simpang Karang Tengah 1,-6.310523,106.78131
Jln. Karang Tengah Raya,-6.3099584,106.7810669
Putaran Karang Tengah,-6.306832,106.78171
SLB 01,-6.307004,106.78025
Azhari Islamic School 2,-6.305309,106.77796
SDN Lebak Bulus 03,-6.304028,106.77782
Jln. Pertanian II,-6.3020172,106.777547
Sbr. Madrasah Al Husna,-6.300031,106.775563
Batan H Kaman,-6.296551,106.77338
Pusdiklat Batan,-6.293368,106.772
Masjid Darul Quran,-6.291176,106.77111
Jln. Grafika,-6.290158,106.77095
Lebak Bulus Jak Lingko,-6.2893439,106.7729783
Poins Square,-6.289215,106.77718
Jln. Adiaksa II,-6.291913,106.78024
Taman Lestari Indah,-6.296499,106.77774
Simpang Adiaksa,-6.298247,106.77454
Jln. Madrasah Al Husna,-6.299956,106.77531
SDN Lebak Bulus 02,-6.303808,106.77775
Azhari Islamic School 1,-6.305186,106.77789
SDN Lebak Bulus 04,-6.30731,106.78049
Villa Delima,-6.308803,106.78105
Simpang Karang Tengah,-6.310364,106.78098
Jln. Baros,-6.3110549,106.7839918
Sekolah Purba Adhika 1,-6.311037,106.78555
Jln. H. Koon,-6.311078,106.78659
Sekolah Keperawatan YPDR,-6.311307,106.78843
Al Izhar Pondok Labu 1,-6.3115787,106.7909388
Masjid At Taqwa H. Ipin,-6.3114796,106.7927906
Akper Fatmawati Pondok Labu,-6.313187,106.79931
SDN Pondok Labu 11,-6.313269,106.80221
Andara Margasatwa 2,-6.313577,106.80356
Terminal Grogol,-6.1664624,106.7904087
Jelambar 1,-6.166461,106.78707
Bunda Hati Kudus Jelambar,-6.165552,106.78484
SDN Jelambar 08,-6.163394,106.78433
Sbr. Simpang Hadiah,-6.161643,106.78415
Kel. Jelambar,-6.161564,106.78166
Jln. Hadiah Utama II,-6.161501,106.77987
Ps. Jelambar Polri,-6.160652,106.77891
Simpang Indraloka 2,-6.15703,106.77786
Sekretariat 06 Wijaya Kusuma,-6.155725,106.77781
Jln. Indraloka Gg. VIII,-6.154231,106.77871
Ps. Kb. Pisang,-6.152506,106.78067
Simpang Utama Sakti,-6.151962,106.78157
Ps. Duta Mas,-6.150642,106.78109
Ruko Taman Duta Mas,-6.148626,106.78088
Kusuma Timur Vihara Dharma Bhakti,-6.144916,106.78076
Simpang Tubagus Angke,-6.144122,106.78319
SDN Jelambar Baru 01,-6.147765,106.78324
Jln. Jelambar Barat IIIB,-6.150348,106.78321
Simpang Jelambar Barat Utama I,-6.151226,106.78404
Masjid Jami Ar Ridho Jelambar,-6.152844,106.78376
Simpang Ps. Kb. Pisang,-6.152576,106.78156
Sbr. Ps. Kb. Pisang,-6.152426,106.7807
Jln. Jelambar Utama Sakti VIII,-6.153789,106.77908
Sbr. Sekretariat 06 Wijaya Kusuma,-6.155595,106.77781
Simpang Indraloka 1,-6.157095,106.77782
Jln. Swadaya Raya Jelambar,-6.159064,106.7781
Sbr. Ps. Jelambar Polri,-6.160684,106.77849
Sbr. Jln. Hadiah Utama II,-6.16148,106.77981
Sbr. Kel. Jelambar,-6.161593,106.78153
Simpang Hadiah,-6.161701,106.78412
Simpang Hadiah 2,-6.160749,106.78554
Sbr. Puskesmas Jelambar II,-6.160915,106.78719
RSJ Dr Soeharto Heerdjan,-6.162636,106.78956
Jln. Satria VI Grogol,-6.165395,106.78837
Simpang Latumeten,-6.162982,106.79024
Simpang Muwardi Raya,-6.162593,106.79232
Sekolah Muhammadiyah Grogol,-6.163319,106.79327
Sbr. Masjid Jami Al Qoiriyah,-6.136697,106.9679
MI Arruhaniyah Rorotan,-6.135438,106.96744
Ponpes Baitul Quran Al Ikhwan 1,-6.128812,106.96491
Jln. Kaliabang Rorotan,-6.128157,106.96325
Gg. Barokah Marunda,-6.12779,106.95874
Masjid Jami Baiturrahmah Marunda,-6.127633,106.95715
Rusun Nagrak,-6.12462,106.94823
Sbr. Jln. Nagrak Marunda,-6.126834,106.95683
Gg. H. Abdullah Marunda,-6.125838,106.95684
Jln. Marunda Baru,-6.125303,106.95692
MIN 20 Jakarta,-6.122697,106.95723
Gg. P Pertamina Marunda,-6.120683,106.95709
Masjid Nurul Jannah Marunda,-6.119283,106.95712
Asrama Marinir Marunda 1,-6.114597,106.95034
Ps. Bebek Marunda 1,-6.110577,106.94804
KBN Marunda 1,-6.110057,106.94448
Jln. Sungai Landak,-6.109326,106.94138
Jembatan Sungai Landak 2,-6.104777,106.93998
Pusdiklatnas 1,-6.104867,106.9394
Asrama Brimob Cilincing,-6.104565,106.93689
Sbr. Jln. Cilincing Bakti,-6.106478,106.93343
Jln. Kebantenan V Asrama AIRUD,-6.107132,106.93225
Gereja Ora Et Labora,-6.110257,106.92607
SMP Nurul Falah,-6.110951,106.92581
Gedung Pramuka,-6.111364,106.92566
Sekolah Darul Maarif,-6.112794,106.92596
Kel. Semper Timur,-6.113762,106.92635
Sbr. Koko Semesta,-6.115511,106.92671
Sbr. Piranti Baja,-6.118975,106.9288
Sbr. TPU Budi Darma,-6.119884,106.92917
Masjid Jami Unwanussaadah,-6.120175,106.92866
Sbr. Pos Ayam,-6.120909,106.92693
Kb. Baru,-6.115869,106.92448
SMAN 52,-6.122613,106.92425
Sbr. Gereja Protestan Tugu,-6.123705,106.92338
PLN Pusat Raya Tugu,-6.1280562,106.9259599
Taman Barito Sembar,-6.132105,106.92023
Jln. Sungai Musi Sembar,-6.130915,106.919826
Jln. Sungai Barito Sembar,-6.129487,106.91884
Musholla Al Mukhlisin 2,-6.127774,106.91799
Sbr. Gg. H Banjir,-6.12604,106.91896
Gereja Katholik Salib Suci,-6.125765,106.91976
Gereja Protestan Tugu,-6.123642,106.92353
Sbr. SMAN 52,-6.122564,106.92435
Jln. Tugu Indah,-6.123127,106.92665
Jln. Pemadam Kebakaran Cacing,-6.128677,106.93011
Gg. Pos 5,-6.1224228,106.9269168
Gg. Pos Ayam,-6.120971,106.92694
Sbr. Masjid Jami Unwanussaadah,-6.120217,106.92866
TPU Budi Darma,-6.119774,106.9292
Piranti Baja,-6.118797,106.92869
Kokoh Semesta,-6.1156,106.92682
Sbr. Kel. Semper Timur,-6.114022,106.92653
RSUD Cilincing,-6.112966,106.92607
Masjid Jami Al Fallah,-6.111213,106.92576
Sbr. SMP Nurul Falah,-6.110663,106.92596
Simpang Dewa Kembar,-6.110108,106.92617
Komplek Jaya Motor Gg. H,-6.10705,106.93252
Jln. Cilincing Bakti,-6.106467,106.93353
Gereja Filipi,-6.104601,106.93692
Pusdiklatnas 2,-6.104896,106.93944
Jembatan Sungai Landak 1,-6.104743,106.93983
Akses Bawah Sungai Landak,-6.109857,106.94134
Akses Bawah Jembatan Marunda,-6.110376,106.94129
KBN Marunda 2,-6.110318,106.94452
Ps. Bebek Marunda 2,-6.111296,106.94801
Asrama Marinir Marunda 2,-6.114579,106.95023
Sbr. Masjid Nurul Jannah Marunda,-6.119226,106.95707
Gg. H. Abdul Rohim Marunda,-6.120614,106.957
Sbr. MIN 20 Jakarta,-6.122856,106.95719
Sbr. Marunda Baru,-6.124819,106.95694
Sbr. Gg. H. Abdullah Marunda,-6.125689,106.95681
Jln. Nagrak Marunda,-6.126878,106.95677
Sbr. Gg. Barokah Marunda,-6.127818,106.95885
Sbr. Kaliabang Rorotan,-6.127857,106.96285
Ponpes Baitul Quran Al Ikhwan 2,-6.12889,106.96502
Sbr. MI Arruhaniyah Rorotan,-6.135394,106.96739
Masjid Jami Al Khoiriyah,-6.136743,106.96787
Rorotan BKT,-6.13934,106.96917
Terminal Grogol 2,-6.16618,106.79329
Simpang Tawakal Kyai Tapa,-6.1665813,106.7954387
Jln. Tawakal VA,-6.16866,106.79501
Simpang Tomang Tinggi Tawakal VI,-6.170244,106.79674
Sbr. Masjid Jami Al Hidayah Tomang,-6.171452,106.79612
Ps. Timbul,-6.17289,106.79538
Sbr. Masjid Baitul Hilmi Tomang,-6.173734,106.79508
Simpang Gelong Baru Tengah Utara,-6.174399,106.79489
Sekolah Muhammadiyah Gelong Baru 1,-6.176013,106.79662
Simpang Mandala Selatan Raya,-6.175717,106.79909
Pospol Tomang 2,-6.1743276,106.8049322
Kel. Jati Pulo,-6.175757,106.80318
Simpang Kemuning Kamboja,-6.177041,106.80134
Yayasan Masjid Nurul Huda,-6.178921,106.79864
Simpang Seroja Cempaka,-6.181809,106.7991
SDN Jatipulo 08,-6.180282,106.79911
Simpang Tomang Asli Nusa Indah,-6.178936,106.80223
Simpang Tomang Asli Kamboja,-6.179197,106.80256
Jln. Nangka Tomang Asli,-6.178329,106.80409
Simpang Buni Tomang Asli,-6.177988,106.80471
Taman Juang 2,-6.179604,106.80554
Simpang Semangka II,-6.179984,106.80591
Simpang Kota Bambu Utara I,-6.186126,106.80866
Jln. Kota Bambu Raya,-6.186802,106.80783
Jln. Kota Bambu Selatan IV,-6.189248,106.8016579
Wisma Pemda Riau,-6.189306,106.80001
Jln. Tali Kota Bambu Selatan,-6.189326,106.79927
Wisma Asia II,-6.189386,106.79791
Flyover Slipi Kemanggisan,-6.1895913,106.7974231
Wisma 77,-6.189545,106.79915
Jln. Petamburan IIb,-6.189365,106.80175
Koramil Jln. Brigjen Katamso,-6.189138,106.80508
Sbr. Masjid Annur Tanah Abang,-6.189941,106.80648
Jln. KS Tubun II,-6.1919,106.80579
Gg. Petamburan I KS Tubun,-6.1901727,106.8065976
Hotel Kalisma KS Tubun,-6.188855,106.80824
Jln. Petamburan KS Tubun,-6.188778,106.80951
Bongkaran Tanah Abang,-6.189421,106.81159
Tanah Abang Blok G,-6.18865,106.81293
Museum Textile,-6.1886373,106.8095279
SDN Kota Bambu 03,-6.1880203,106.8080288
Pusenlis,-6.187443,106.80804
Sbr. Jln. Sawo II Tomang,-6.181519,106.80743
Masjid Baiturrohman Jati Pulo,-6.180697,106.80715
Simpang Semangka III,-6.180659,106.80608
Simpang Semangka I,-6.179887,106.8059
Taman Juang 1,-6.179515,106.80546
Simpang Tomang Asli Buni,-6.1779,106.80489
Ps. Gantung,-6.17688,106.80615
Pospol Tomang 1,-6.1743425,106.8050124
Sbr. Masjid Jami Baiturrahman Tomang,-6.172505,106.80357
Simpang Rawa Kepa Utama,-6.169911,106.80177
